,STATION,NAME,DATE,LATITUDE,LONGITUDE,EMNT
16,USW00054795,"DURHAM 2 SSW, NH US",2019,43.1092,-70.9484,-20.5
12,USW00054796,"KINGSTON 1 NW, RI US",2015,41.4911,-71.5413,-25.4
13,USW00054796,"KINGSTON 1 NW, RI US",2016,41.4911,-71.5413,-23.0
14,USW00054796,"KINGSTON 1 NW, RI US",2017,41.4911,-71.5413,-18.7
15,USW00054796,"KINGSTON 1 NW, RI US",2018,41.4911,-71.5413,-20.7
16,USW00054796,"KINGSTON 1 NW, RI US",2019,41.4911,-71.5413,-17.2
11,USW00054797,"KINGSTON 1 W, RI US",2014,41.4782,-71.5417,-23.0
12,USW00054797,"KINGSTON 1 W, RI US",2015,41.4782,-71.5417,-25.4
13,USW00054797,"KINGSTON 1 W, RI US",2016,41.4782,-71.5417,-23.2
14,USW00054797,"KINGSTON 1 W, RI US",2017,41.4782,-71.5417,-19.9
15,USW00054797,"KINGSTON 1 W, RI US",2018,41.4782,-71.5417,-21.1
16,USW00054797,"KINGSTON 1 W, RI US",2019,41.4782,-71.5417,-17.2
10,USW00054808,"CHAMPAIGN 9 SW, IL US",2014,40.0528,-88.3729,-27.0
11,USW00054808,"CHAMPAIGN 9 SW, IL US",2015,40.0528,-88.3729,-28.1
12,USW00054808,"CHAMPAIGN 9 SW, IL US",2016,40.0528,-88.3729,-19.4
13,USW00054808,"CHAMPAIGN 9 SW, IL US",2017,40.0528,-88.3729,-23.9
14,USW00054808,"CHAMPAIGN 9 SW, IL US",2018,40.0528,-88.3729,-27.0
15,USW00054808,"CHAMPAIGN 9 SW, IL US",2019,40.0528,-88.3729,-26.6
9,USW00054810,"CHATHAM 1 SE, MI US",2014,46.3345,-86.92,-35.5
10,USW00054810,"CHATHAM 1 SE, MI US",2015,46.3345,-86.92,-34.8
11,USW00054810,"CHATHAM 1 SE, MI US",2016,46.3345,-86.92,-30.6
12,USW00054810,"CHATHAM 1 SE, MI US",2017,46.3345,-86.92,-26.0
13,USW00054810,"CHATHAM 1 SE, MI US",2018,46.3345,-86.92,-29.5
14,USW00054810,"CHATHAM 1 SE, MI US",2019,46.3345,-86.92,-34.7
10,USW00054811,"SHABBONA 5 NNE, IL US",2014,41.843,-88.8513,-29.2
11,USW00054811,"SHABBONA 5 NNE, IL US",2015,41.843,-88.8513,-29.1
12,USW00054811,"SHABBONA 5 NNE, IL US",2016,41.843,-88.8513,-25.5
13,USW00054811,"SHABBONA 5 NNE, IL US",2017,41.843,-88.8513,-24.9
14,USW00054811,"SHABBONA 5 NNE, IL US",2018,41.843,-88.8513,-26.7
15,USW00054811,"SHABBONA 5 NNE, IL US",2019,41.843,-88.8513,-34.2
9,USW00054813,"MUNSING LAKESHORE, MI US",2015,46.41667,-86.65,-29.3
10,USW00054813,"MUNSING LAKESHORE, MI US",2018,46.41667,-86.65,-22.7
8,USW00054851,"COSHOCTON 8 NNE, OH US",2015,40.3667,-81.7829,-23.5
6,USW00054854,"GAYLORD 9 SSW, MI US",2014,44.908,-84.7203,-27.6
7,USW00054854,"GAYLORD 9 SSW, MI US",2015,44.908,-84.7203,-30.5
8,USW00054854,"GAYLORD 9 SSW, MI US",2016,44.908,-84.7203,-27.8
9,USW00054854,"GAYLORD 9 SSW, MI US",2017,44.908,-84.7203,-22.2
10,USW00054854,"GAYLORD 9 SSW, MI US",2018,44.908,-84.7203,-27.0
11,USW00054854,"GAYLORD 9 SSW, MI US",2019,44.908,-84.7203,-25.8
0,USW00054856,"WOOSTER 3 SSE, OH US",2017,40.7641,-81.9104,-18.4
1,USW00054856,"WOOSTER 3 SSE, OH US",2018,40.7641,-81.9104,-22.3
2,USW00054856,"WOOSTER 3 SSE, OH US",2019,40.7641,-81.9104,-22.0
9,USW00054902,"DES MOINES 17 E, IA US",2015,41.5562,-93.2855,-24.8
10,USW00054902,"DES MOINES 17 E, IA US",2016,41.5562,-93.2855,-25.3
11,USW00054902,"DES MOINES 17 E, IA US",2017,41.5562,-93.2855,-27.0
12,USW00054902,"DES MOINES 17 E, IA US",2018,41.5562,-93.2855,-28.8
13,USW00054902,"DES MOINES 17 E, IA US",2019,41.5562,-93.2855,-29.8
9,USW00054903,"NECEDAH 5 WNW, WI US",2014,44.0604,-90.1737,-31.1
10,USW00054903,"NECEDAH 5 WNW, WI US",2015,44.0604,-90.1737,-27.4
11,USW00054903,"NECEDAH 5 WNW, WI US",2016,44.0604,-90.1737,-25.8
12,USW00054903,"NECEDAH 5 WNW, WI US",2017,44.0604,-90.1737,-23.8
13,USW00054903,"NECEDAH 5 WNW, WI US",2018,44.0604,-90.1737,-26.2
14,USW00054903,"NECEDAH 5 WNW, WI US",2019,44.0604,-90.1737,-35.0
6,USW00054932,"SANDSTONE 6 W, MN US",2014,46.1135,-92.9936,-33.6
7,USW00054932,"SANDSTONE 6 W, MN US",2015,46.1135,-92.9936,-30.7
8,USW00054932,"SANDSTONE 6 W, MN US",2016,46.1135,-92.9936,-31.7
9,USW00054932,"SANDSTONE 6 W, MN US",2017,46.1135,-92.9936,-32.3
10,USW00054932,"SANDSTONE 6 W, MN US",2018,46.1135,-92.9936,-30.7
11,USW00054932,"SANDSTONE 6 W, MN US",2019,46.1135,-92.9936,-38.1
4,USW00054933,"ABERDEEN 35 WNW, SD US",2014,45.71145,-99.12958,-30.8
5,USW00054933,"ABERDEEN 35 WNW, SD US",2015,45.71145,-99.12958,-27.3
6,USW00054933,"ABERDEEN 35 WNW, SD US",2016,45.71145,-99.12958,-32.2
7,USW00054933,"ABERDEEN 35 WNW, SD US",2017,45.71145,-99.12958,-33.2
8,USW00054933,"ABERDEEN 35 WNW, SD US",2018,45.71145,-99.12958,-32.7
9,USW00054933,"ABERDEEN 35 WNW, SD US",2019,45.71145,-99.12958,-35.3
5,USW00054937,"JAMESTOWN 38 WSW, ND US",2014,46.7702,-99.4778,-33.3
6,USW00054937,"JAMESTOWN 38 WSW, ND US",2016,46.7702,-99.4778,-32.7
7,USW00054937,"JAMESTOWN 38 WSW, ND US",2017,46.7702,-99.4778,-34.4
8,USW00054937,"JAMESTOWN 38 WSW, ND US",2018,46.7702,-99.4778,-33.5
9,USW00054937,"JAMESTOWN 38 WSW, ND US",2019,46.7702,-99.4778,-37.5
0,USW00056401,"GLENNALLEN 64 N, AK US",2015,63.0295,-145.5003,-38.6
2,USW00056401,"GLENNALLEN 64 N, AK US",2019,63.0295,-145.5003,-39.8
10,USW00063826,"BLACKVILLE 3 W, SC US",2014,33.355,-81.3279,-11.7
11,USW00063826,"BLACKVILLE 3 W, SC US",2015,33.355,-81.3279,-10.5
12,USW00063826,"BLACKVILLE 3 W, SC US",2016,33.355,-81.3279,-6.5
13,USW00063826,"BLACKVILLE 3 W, SC US",2017,33.355,-81.3279,-6.3
14,USW00063826,"BLACKVILLE 3 W, SC US",2018,33.355,-81.3279,-9.9
15,USW00063826,"BLACKVILLE 3 W, SC US",2019,33.355,-81.3279,-4.5
11,USW00063828,"NEWTON 8 W, GA US",2014,31.3127,-84.4706,-9.5
12,USW00063828,"NEWTON 8 W, GA US",2015,31.3127,-84.4706,-8.3
13,USW00063828,"NEWTON 8 W, GA US",2016,31.3127,-84.4706,-6.1
14,USW00063828,"NEWTON 8 W, GA US",2017,31.3127,-84.4706,-6.9
16,USW00063828,"NEWTON 8 W, GA US",2019,31.3127,-84.4706,-4.2
10,USW00063829,"NEWTON 11 SW, GA US",2014,31.1923,-84.4465,-8.4
11,USW00063829,"NEWTON 11 SW, GA US",2015,31.1923,-84.4465,-7.6
12,USW00063829,"NEWTON 11 SW, GA US",2016,31.1923,-84.4465,-4.7
13,USW00063829,"NEWTON 11 SW, GA US",2017,31.1923,-84.4465,-5.9
15,USW00063829,"NEWTON 11 SW, GA US",2019,31.1923,-84.4465,-3.3
11,USW00063831,"NEWTON 5 ENE, MS US",2014,32.3378,-89.0703,-14.4
12,USW00063831,"NEWTON 5 ENE, MS US",2015,32.3378,-89.0703,-11.4
14,USW00063831,"NEWTON 5 ENE, MS US",2017,32.3378,-89.0703,-9.5
15,USW00063831,"NEWTON 5 ENE, MS US",2018,32.3378,-89.0703,-12.9
16,USW00063831,"NEWTON 5 ENE, MS US",2019,32.3378,-89.0703,-6.8
9,USW00063838,"VERSAILLES 3 NNW, KY US",2014,38.0945,-84.7465,-21.5
10,USW00063838,"VERSAILLES 3 NNW, KY US",2015,38.0945,-84.7465,-26.8
11,USW00063838,"VERSAILLES 3 NNW, KY US",2016,38.0945,-84.7465,-15.0
13,USW00063838,"VERSAILLES 3 NNW, KY US",2018,38.0945,-84.7465,-19.6
14,USW00063838,"VERSAILLES 3 NNW, KY US",2019,38.0945,-84.7465,-17.0
9,USW00063855,"CROSSVILLE 7 NW, TN US",2014,36.0138,-85.1345,-23.5
10,USW00063855,"CROSSVILLE 7 NW, TN US",2015,36.0138,-85.1345,-22.3
11,USW00063855,"CROSSVILLE 7 NW, TN US",2016,36.0138,-85.1345,-15.2
12,USW00063855,"CROSSVILLE 7 NW, TN US",2017,36.0138,-85.1345,-17.6
13,USW00063855,"CROSSVILLE 7 NW, TN US",2018,36.0138,-85.1345,-19.9
14,USW00063855,"CROSSVILLE 7 NW, TN US",2019,36.0138,-85.1345,-12.5
9,USW00063856,"BRUNSWICK 23 S, GA US",2014,30.8078,-81.4596,-6.0
10,USW00063856,"BRUNSWICK 23 S, GA US",2015,30.8078,-81.4596,-4.5
11,USW00063856,"BRUNSWICK 23 S, GA US",2016,30.8078,-81.4596,-2.8
12,USW00063856,"BRUNSWICK 23 S, GA US",2017,30.8078,-81.4596,-2.2
13,USW00063856,"BRUNSWICK 23 S, GA US",2018,30.8078,-81.4596,-4.9
14,USW00063856,"BRUNSWICK 23 S, GA US",2019,30.8078,-81.4596,-2.2
9,USW00063849,"BOWLING GREEN 21 NNE, KY US",2014,37.2504,-86.2325,-19.6
10,USW00063849,"BOWLING GREEN 21 NNE, KY US",2015,37.2504,-86.2325,-20.4
11,USW00063849,"BOWLING GREEN 21 NNE, KY US",2016,37.2504,-86.2325,-14.0
12,USW00063849,"BOWLING GREEN 21 NNE, KY US",2017,37.2504,-86.2325,-14.6
13,USW00063849,"BOWLING GREEN 21 NNE, KY US",2018,37.2504,-86.2325,-18.7
14,USW00063849,"BOWLING GREEN 21 NNE, KY US",2019,37.2504,-86.2325,-13.7
9,USW00063850,"WATKINSVILLE 5 SSE, GA US",2014,33.7837,-83.3896,-14.1
10,USW00063850,"WATKINSVILLE 5 SSE, GA US",2015,33.7837,-83.3896,-11.8
11,USW00063850,"WATKINSVILLE 5 SSE, GA US",2016,33.7837,-83.3896,-6.6
12,USW00063850,"WATKINSVILLE 5 SSE, GA US",2017,33.7837,-83.3896,-7.5
13,USW00063850,"WATKINSVILLE 5 SSE, GA US",2018,33.7837,-83.3896,-10.2
14,USW00063850,"WATKINSVILLE 5 SSE, GA US",2019,33.7837,-83.3896,-5.8
7,USW00063862,"VALLEY HEAD 1 SSW, AL US",2014,34.5653,-85.6171,-17.7
8,USW00063862,"VALLEY HEAD 1 SSW, AL US",2015,34.5653,-85.6171,-14.7
9,USW00063862,"VALLEY HEAD 1 SSW, AL US",2016,34.5653,-85.6171,-11.5
11,USW00063862,"VALLEY HEAD 1 SSW, AL US",2019,34.5653,-85.6171,-9.2
8,USW00063858,"SELMA 13 WNW, AL US",2014,32.4567,-87.2422,-15.5
9,USW00063858,"SELMA 13 WNW, AL US",2015,32.4567,-87.2422,-11.6
10,USW00063858,"SELMA 13 WNW, AL US",2016,32.4567,-87.2422,-6.8
11,USW00063858,"SELMA 13 WNW, AL US",2017,32.4567,-87.2422,-8.6
12,USW00063858,"SELMA 13 WNW, AL US",2018,32.4567,-87.2422,-11.6
13,USW00063858,"SELMA 13 WNW, AL US",2019,32.4567,-87.2422,-7.4
8,USW00063857,"GADSDEN 19 N, AL US",2014,34.2851,-85.9621,-16.0
9,USW00063857,"GADSDEN 19 N, AL US",2015,34.2851,-85.9621,-14.9
10,USW00063857,"GADSDEN 19 N, AL US",2016,34.2851,-85.9621,-9.3
11,USW00063857,"GADSDEN 19 N, AL US",2017,34.2851,-85.9621,-11.1
12,USW00063857,"GADSDEN 19 N, AL US",2018,34.2851,-85.9621,-14.9
13,USW00063857,"GADSDEN 19 N, AL US",2019,34.2851,-85.9621,-9.3
7,USW00063869,"FAIRHOPE 3 NE, AL US",2014,30.5485,-87.8757,-9.0
8,USW00063869,"FAIRHOPE 3 NE, AL US",2015,30.5485,-87.8757,-7.9
9,USW00063869,"FAIRHOPE 3 NE, AL US",2016,30.5485,-87.8757,-4.8
11,USW00063869,"FAIRHOPE 3 NE, AL US",2018,30.5485,-87.8757,-8.1
12,USW00063869,"FAIRHOPE 3 NE, AL US",2019,30.5485,-87.8757,-3.4
7,USW00063868,"COURTLAND 2 WSW, AL US",2014,34.6602,-87.3462,-15.8
8,USW00063868,"COURTLAND 2 WSW, AL US",2015,34.6602,-87.3462,-14.4
9,USW00063868,"COURTLAND 2 WSW, AL US",2016,34.6602,-87.3462,-9.0
10,USW00063868,"COURTLAND 2 WSW, AL US",2017,34.6602,-87.3462,-12.7
11,USW00063868,"COURTLAND 2 WSW, AL US",2018,34.6602,-87.3462,-14.3
7,USW00063867,"CULLMAN 3 ENE, AL US",2014,34.1954,-86.7963,-16.4
8,USW00063867,"CULLMAN 3 ENE, AL US",2015,34.1954,-86.7963,-14.6
9,USW00063867,"CULLMAN 3 ENE, AL US",2016,34.1954,-86.7963,-9.0
10,USW00063867,"CULLMAN 3 ENE, AL US",2017,34.1954,-86.7963,-13.4
11,USW00063867,"CULLMAN 3 ENE, AL US",2018,34.1954,-86.7963,-14.4
12,USW00063867,"CULLMAN 3 ENE, AL US",2019,34.1954,-86.7963,-9.6
8,USW00063870,"FLORALA MUNICIPAL AIRPORT, AL US",2019,31.0425,-86.31166999999999,-3.2
5,USW00063871,"BONIFAY TRI CO AIRPORT, FL US",2016,30.84583,-85.60139000000001,-3.2
8,USW00063872,"EUFAULA WEEDON FIELD AIRPORT, AL US",2014,31.951390000000004,-85.12889,-9.9
9,USW00063872,"EUFAULA WEEDON FIELD AIRPORT, AL US",2015,31.951390000000004,-85.12889,-9.3
10,USW00063872,"EUFAULA WEEDON FIELD AIRPORT, AL US",2016,31.951390000000004,-85.12889,-4.3
11,USW00063872,"EUFAULA WEEDON FIELD AIRPORT, AL US",2017,31.951390000000004,-85.12889,-6.0
1,USW00063873,"OZARK FORT RUCKER, AL US",2014,31.35,-85.66667,-9.3
6,USW00063891,"CLANTON 2 NE, AL US",2014,32.8516,-86.6115,-16.0
7,USW00063891,"CLANTON 2 NE, AL US",2015,32.8516,-86.6115,-11.8
8,USW00063891,"CLANTON 2 NE, AL US",2016,32.8516,-86.6115,-5.8
10,USW00063891,"CLANTON 2 NE, AL US",2018,32.8516,-86.6115,-12.3
11,USW00063891,"CLANTON 2 NE, AL US",2019,32.8516,-86.6115,-6.2
7,USW00063874,"GREENVILLE MAC CRENSHAW MEMORIAL AIRPORT, AL US",2018,31.84556,-86.61083,-9.3
6,USW00063892,"GAINESVILLE 2 NE, AL US",2014,32.8369,-88.1374,-13.0
7,USW00063892,"GAINESVILLE 2 NE, AL US",2015,32.8369,-88.1374,-11.4
10,USW00063892,"GAINESVILLE 2 NE, AL US",2019,32.8369,-88.1374,-6.4
6,USW00063893,"GREENSBORO 2 WNW, AL US",2014,32.7169,-87.6226,-14.0
7,USW00063893,"GREENSBORO 2 WNW, AL US",2015,32.7169,-87.6226,-12.2
8,USW00063893,"GREENSBORO 2 WNW, AL US",2017,32.7169,-87.6226,-9.2
9,USW00063893,"GREENSBORO 2 WNW, AL US",2018,32.7169,-87.6226,-12.7
6,USW00063894,"MUSCLE SHOALS 2 N, AL US",2014,34.7728,-87.6399,-16.3
7,USW00063894,"MUSCLE SHOALS 2 N, AL US",2015,34.7728,-87.6399,-14.2
8,USW00063894,"MUSCLE SHOALS 2 N, AL US",2016,34.7728,-87.6399,-10.6
9,USW00063894,"MUSCLE SHOALS 2 N, AL US",2017,34.7728,-87.6399,-13.1
7,USW00063895,"RUSSELLVILLE 4 SSE, AL US",2014,34.4535,-87.7104,-18.6
8,USW00063895,"RUSSELLVILLE 4 SSE, AL US",2015,34.4535,-87.7104,-15.0
9,USW00063895,"RUSSELLVILLE 4 SSE, AL US",2016,34.4535,-87.7104,-10.9
10,USW00063895,"RUSSELLVILLE 4 SSE, AL US",2017,34.4535,-87.7104,-14.4
11,USW00063895,"RUSSELLVILLE 4 SSE, AL US",2018,34.4535,-87.7104,-15.7
7,USW00063896,"SCOTTSBORO 2 NE, AL US",2014,34.6941,-85.9998,-15.9
8,USW00063896,"SCOTTSBORO 2 NE, AL US",2015,34.6941,-85.9998,-13.7
9,USW00063896,"SCOTTSBORO 2 NE, AL US",2016,34.6941,-85.9998,-9.9
10,USW00063896,"SCOTTSBORO 2 NE, AL US",2017,34.6941,-85.9998,-12.5
11,USW00063896,"SCOTTSBORO 2 NE, AL US",2018,34.6941,-85.9998,-14.3
12,USW00063896,"SCOTTSBORO 2 NE, AL US",2019,34.6941,-85.9998,-8.2
6,USW00063898,"BEDFORD 5 WNW, IN US",2014,38.8882,-86.5707,-23.0
7,USW00063898,"BEDFORD 5 WNW, IN US",2015,38.8882,-86.5707,-22.6
8,USW00063898,"BEDFORD 5 WNW, IN US",2016,38.8882,-86.5707,-16.5
9,USW00063898,"BEDFORD 5 WNW, IN US",2017,38.8882,-86.5707,-18.3
10,USW00063898,"BEDFORD 5 WNW, IN US",2018,38.8882,-86.5707,-22.1
11,USW00063898,"BEDFORD 5 WNW, IN US",2019,38.8882,-86.5707,-21.6
5,USW00063899,"BREWTON 3 NNE, AL US",2014,31.1449,-87.0518,-10.1
6,USW00063899,"BREWTON 3 NNE, AL US",2015,31.1449,-87.0518,-8.9
7,USW00063899,"BREWTON 3 NNE, AL US",2016,31.1449,-87.0518,-4.5
9,USW00063899,"BREWTON 3 NNE, AL US",2018,31.1449,-87.0518,-8.8
6,USW00063897,"SELMA 6 SSE, AL US",2014,32.3349,-86.9787,-13.3
7,USW00063897,"SELMA 6 SSE, AL US",2015,32.3349,-86.9787,-10.8
8,USW00063897,"SELMA 6 SSE, AL US",2016,32.3349,-86.9787,-6.2
9,USW00063897,"SELMA 6 SSE, AL US",2017,32.3349,-86.9787,-8.5
10,USW00063897,"SELMA 6 SSE, AL US",2018,32.3349,-86.9787,-12.1
11,USW00063897,"SELMA 6 SSE, AL US",2019,32.3349,-86.9787,-5.5
7,USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2014,43.23389,-75.41167,-28.8
8,USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2015,43.23389,-75.41167,-29.3
9,USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2016,43.23389,-75.41167,-33.2
10,USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2017,43.23389,-75.41167,-26.6
11,USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2018,43.23389,-75.41167,-29.9
12,USW00064775,"ROME GRIFFISS AIRFIELD, NY US",2019,43.23389,-75.41167,-28.8
9,USW00064758,"ITHACA 13 E, NY US",2014,42.4401,-76.2462,-28.7
10,USW00064758,"ITHACA 13 E, NY US",2015,42.4401,-76.2462,-30.8
11,USW00064758,"ITHACA 13 E, NY US",2016,42.4401,-76.2462,-28.5
12,USW00064758,"ITHACA 13 E, NY US",2017,42.4401,-76.2462,-23.9
4,USW00073801,"NORTHPORT 2 S, AL US",2014,33.2125,-87.5914,-13.3
6,USW00073801,"NORTHPORT 2 S, AL US",2016,33.2125,-87.5914,-6.7
7,USW00073801,"NORTHPORT 2 S, AL US",2017,33.2125,-87.5914,-10.0
8,USW00073801,"NORTHPORT 2 S, AL US",2018,33.2125,-87.5914,-12.6
9,USW00073801,"NORTHPORT 2 S, AL US",2019,33.2125,-87.5914,-6.4
9,USW00064756,"MILLBROOK 3 W, NY US",2014,41.7857,-73.7422,-24.7
10,USW00064756,"MILLBROOK 3 W, NY US",2015,41.7857,-73.7422,-28.1
11,USW00064756,"MILLBROOK 3 W, NY US",2016,41.7857,-73.7422,-24.7
12,USW00064756,"MILLBROOK 3 W, NY US",2017,41.7857,-73.7422,-21.8
13,USW00064756,"MILLBROOK 3 W, NY US",2018,41.7857,-73.7422,-26.0
7,USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2014,44.65,-73.46667,-28.2
8,USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2015,44.65,-73.46667,-29.3
9,USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2016,44.65,-73.46667,-27.1
10,USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2017,44.65,-73.46667,-27.7
11,USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2018,44.65,-73.46667,-28.8
12,USW00064776,"PLATTSBURGH INTERNATIONAL AIRPORT, NY US",2019,44.65,-73.46667,-26.6
6,USW00073802,"HIGHLAND HOME 2 S, AL US",2015,31.9155,-86.3115,-11.5
7,USW00073802,"HIGHLAND HOME 2 S, AL US",2016,31.9155,-86.3115,-4.9
8,USW00073802,"HIGHLAND HOME 2 S, AL US",2018,31.9155,-86.3115,-10.3
9,USW00073802,"HIGHLAND HOME 2 S, AL US",2019,31.9155,-86.3115,-5.4
5,USW00073803,"TALLADEGA 10 NNE, AL US",2014,33.5721,-86.0573,-18.1
6,USW00073803,"TALLADEGA 10 NNE, AL US",2015,33.5721,-86.0573,-13.0
7,USW00073803,"TALLADEGA 10 NNE, AL US",2016,33.5721,-86.0573,-8.5
8,USW00073803,"TALLADEGA 10 NNE, AL US",2017,33.5721,-86.0573,-9.1
9,USW00073803,"TALLADEGA 10 NNE, AL US",2018,33.5721,-86.0573,-12.9
10,USW00073803,"TALLADEGA 10 NNE, AL US",2019,33.5721,-86.0573,-7.5
4,USW00073805,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",2014,30.349,-85.788,-6.6
5,USW00073805,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",2015,30.349,-85.788,-6.0
6,USW00073805,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",2016,30.349,-85.788,-2.7
7,USW00073805,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",2017,30.349,-85.788,-3.2
9,USW00073805,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",2019,30.349,-85.788,-1.6
15,USW00092805,"POMPANO BEACH AIRPARK, FL US",2014,26.25,-80.10833000000001,6.1
16,USW00092805,"POMPANO BEACH AIRPARK, FL US",2015,26.25,-80.10833000000001,4.4
17,USW00092805,"POMPANO BEACH AIRPARK, FL US",2016,26.25,-80.10833000000001,6.1
18,USW00092805,"POMPANO BEACH AIRPARK, FL US",2017,26.25,-80.10833000000001,6.7
19,USW00092805,"POMPANO BEACH AIRPARK, FL US",2018,26.25,-80.10833000000001,5.0
20,USW00092805,"POMPANO BEACH AIRPARK, FL US",2019,26.25,-80.10833000000001,6.7
15,USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",2014,27.76472,-82.6275,3.3
16,USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",2015,27.76472,-82.6275,4.4
17,USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",2016,27.76472,-82.6275,6.1
18,USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",2017,27.76472,-82.6275,2.8
19,USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",2018,27.76472,-82.6275,0.0
14,USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",2014,25.99889,-80.24110999999999,3.3
15,USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",2015,25.99889,-80.24110999999999,3.9
16,USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",2016,25.99889,-80.24110999999999,6.7
17,USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",2017,25.99889,-80.24110999999999,6.7
18,USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",2018,25.99889,-80.24110999999999,5.0
19,USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",2019,25.99889,-80.24110999999999,6.7
8,USW00092821,"TITUSVILLE 7 E, FL US",2014,28.6159,-80.6929,-1.0
9,USW00092821,"TITUSVILLE 7 E, FL US",2015,28.6159,-80.6929,0.7
10,USW00092821,"TITUSVILLE 7 E, FL US",2016,28.6159,-80.6929,0.8
11,USW00092821,"TITUSVILLE 7 E, FL US",2017,28.6159,-80.6929,1.7
12,USW00092821,"TITUSVILLE 7 E, FL US",2018,28.6159,-80.6929,-1.6
69,USW00092811,"MIAMI BEACH, FL US",2014,25.8063,-80.1334,7.2
70,USW00092811,"MIAMI BEACH, FL US",2015,25.8063,-80.1334,5.6
71,USW00092811,"MIAMI BEACH, FL US",2016,25.8063,-80.1334,7.2
6,USW00092826,"EVERGLADES CITY 5 NE, FL US",2014,25.8996,-81.3183,-0.3
7,USW00092826,"EVERGLADES CITY 5 NE, FL US",2015,25.8996,-81.3183,-0.5
8,USW00092826,"EVERGLADES CITY 5 NE, FL US",2016,25.8996,-81.3183,6.2
9,USW00092826,"EVERGLADES CITY 5 NE, FL US",2017,25.8996,-81.3183,4.6
10,USW00092826,"EVERGLADES CITY 5 NE, FL US",2018,25.8996,-81.3183,1.7
11,USW00092826,"EVERGLADES CITY 5 NE, FL US",2019,25.8996,-81.3183,3.5
17,USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",2014,37.14306,-107.76028000000001,-18.8
18,USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",2015,37.14306,-107.76028000000001,-23.2
19,USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",2016,37.14306,-107.76028000000001,-27.1
20,USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",2017,37.14306,-107.76028000000001,-24.3
21,USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",2018,37.14306,-107.76028000000001,-21.6
22,USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",2019,37.14306,-107.76028000000001,-27.1
6,USW00092827,"SEBRING 23 SSE, FL US",2014,27.1526,-81.3689,-2.5
7,USW00092827,"SEBRING 23 SSE, FL US",2015,27.1526,-81.3689,-1.8
9,USW00092827,"SEBRING 23 SSE, FL US",2017,27.1526,-81.3689,0.6
10,USW00092827,"SEBRING 23 SSE, FL US",2018,27.1526,-81.3689,-3.4
11,USW00092827,"SEBRING 23 SSE, FL US",2019,27.1526,-81.3689,-0.8
60,USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",2014,39.22917,-106.31693999999999,-26.6
61,USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",2015,39.22917,-106.31693999999999,-27.1
62,USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",2016,39.22917,-106.31693999999999,-28.2
63,USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",2017,39.22917,-106.31693999999999,-27.1
64,USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",2018,39.22917,-106.31693999999999,-28.2
65,USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",2019,39.22917,-106.31693999999999,-26.0
62,USW00093010,"LIMON, CO US",2014,39.275,-103.666,-30.5
63,USW00093010,"LIMON, CO US",2015,39.275,-103.666,-23.2
64,USW00093010,"LIMON, CO US",2016,39.275,-103.666,-32.7
66,USW00093010,"LIMON, CO US",2018,39.275,-103.666,-24.3
67,USW00093010,"LIMON, CO US",2019,39.275,-103.666,-26.0
